"","year","committed_to","stars","state_province","county_name"
"581",2012,"Akron",2,"OH","Hamilton"
"582",2012,"Akron",2,"FL","Broward"
"583",2012,"Akron",2,"FL","Miami-Dade"
"584",2012,"Akron",2,"PA","Northampton"
"585",2012,"Akron",2,"OH","Lorain"
"586",2012,"Akron",2,"NJ","Bergen"
"587",2012,"Akron",2,"OH","Hamilton"
"588",2012,"Akron",2,"FL","Hillsborough"
"589",2012,"Akron",2,"FL","Hillsborough"
"590",2012,"Akron",2,"OH","Hamilton"
"591",2012,"Akron",2,"OH","Butler"
"592",2012,"Akron",2,"WV","Monongalia"
"593",2013,"Akron",3,"OH","Summit"
"594",2013,"Akron",3,"OH","Franklin"
"595",2013,"Akron",3,"PA","Allegheny"
"596",2013,"Akron",3,"FL","Collier"
"597",2013,"Akron",2,"FL","Manatee"
"598",2013,"Akron",2,"OH","Warren"
"599",2013,"Akron",2,"FL","Marion"
"600",2013,"Akron",2,"OH","Summit"
"601",2013,"Akron",2,"PA","Westmoreland"
"602",2013,"Akron",2,"OH","Franklin"
"603",2013,"Akron",2,"PA","Allegheny"
"604",2013,"Akron",2,"OH","Carroll"
"605",2013,"Akron",2,"OH","Paulding"
"606",2014,"Akron",3,"PA","Beaver"
"607",2014,"Akron",3,"OH","Summit"
"608",2014,"Akron",3,"PA","Beaver"
"609",2014,"Akron",2,"IL","Cook"
"610",2014,"Akron",2,"OH","Summit"
"611",2014,"Akron",2,"FL","Palm Beach"
"612",2014,"Akron",2,"OH","Summit"
"613",2014,"Akron",2,"FL","Miami-Dade"
"614",2014,"Akron",2,"FL","Broward"
"615",2014,"Akron",2,"FL","Palm Beach"
"616",2014,"Akron",2,"PA","Beaver"
"617",2014,"Akron",2,"OH","Wayne"
"618",2014,"Akron",2,"OH","Lake"
"619",2014,"Akron",2,"FL","Miami-Dade"
"620",2015,"Akron",3,"FL","Marion"
"621",2015,"Akron",2,"OH","Summit"
"622",2015,"Akron",2,"FL","Broward"
"623",2015,"Akron",2,"FL","Orange"
"624",2015,"Akron",2,"OH","Summit"
"625",2015,"Akron",2,"FL","Pinellas"
"626",2015,"Akron",2,"GA","Hall"
"627",2015,"Akron",2,"FL","Seminole"
"628",2015,"Akron",2,"GA","Gwinnett"
"629",2015,"Akron",2,"FL","Lee"
"630",2015,"Akron",2,"OH","Summit"
"631",2015,"Akron",2,"FL","Palm Beach"
"632",2016,"Akron",3,"FL","Broward"
"633",2016,"Akron",2,"FL","Broward"
"634",2016,"Akron",2,"FL","Marion"
"635",2016,"Akron",2,"AL","Hale"
"636",2016,"Akron",2,"FL","Brevard"
"637",2016,"Akron",2,"OH","Mahoning"
"638",2016,"Akron",2,"OH","Summit"
"639",2017,"Akron",2,"FL","Broward"
"640",2017,"Akron",2,"TX","Fort Bend"
"641",2017,"Akron",2,"OH","Summit"
"642",2017,"Akron",2,"OH","Franklin"
"643",2017,"Akron",2,"TN","Shelby"
"644",2017,"Akron",2,"OH","Summit"
"645",2017,"Akron",2,"OH","Summit"
"646",2017,"Akron",2,"OH","Portage"
"647",2017,"Akron",2,"FL","Marion"
"648",2017,"Akron",2,"OH","Summit"
"649",2017,"Akron",2,"OH","Summit"
"650",2017,"Akron",2,"FL","Marion"
"651",2017,"Akron",2,"OH","Summit"
"652",2017,"Akron",2,"OH","Summit"
"653",2017,"Akron",2,"OH","Summit"
"654",2017,"Akron",2,"FL","Broward"
"655",2017,"Akron",2,"OH","Summit"
"656",2017,"Akron",2,"OH","Summit"
"657",2017,"Akron",2,"FL","Broward"
"658",2018,"Akron",3,"FL","Broward"
"659",2018,"Akron",3,"FL","Collier"
"660",2018,"Akron",3,"FL","Broward"
"661",2018,"Akron",3,"OH","Trumbull"
"662",2018,"Akron",2,"OH","Summit"
"663",2018,"Akron",2,"FL","Broward"
"664",2018,"Akron",2,"FL","Broward"
"665",2018,"Akron",2,"OH","Summit"
"666",2018,"Akron",2,"PA","Washington"
"667",2018,"Akron",2,"OH","Summit"
"668",2018,"Akron",2,"OH","Summit"
"669",2018,"Akron",2,"OH","Summit"
"670",2018,"Akron",2,"PA","Westmoreland"
"671",2018,"Akron",2,"OH","Portage"
"672",2019,"Akron",3,"PA","Allegheny"
"673",2019,"Akron",3,"FL","Orange"
"674",2019,"Akron",3,"GA","Turner"
"675",2019,"Akron",3,"GA","Monroe"
"676",2019,"Akron",3,"FL","Broward"
"677",2019,"Akron",3,"GA","Fulton"
"678",2019,"Akron",3,"FL","Escambia"
"679",2019,"Akron",3,"OH","Cuyahoga"
"680",2019,"Akron",2,"CA","Riverside"
"681",2019,"Akron",2,"OH","Cuyahoga"
"682",2019,"Akron",2,"NC","Mecklenburg"
"683",2019,"Akron",2,"GA","Muscogee"
"684",2019,"Akron",2,"SC","York"
"685",2019,"Akron",2,"GA","Gwinnett"
"686",2019,"Akron",2,"GA","Newton"
"687",2019,"Akron",2,"OH","Cuyahoga"
"688",2019,"Akron",2,"GA","Gwinnett"
"689",2019,"Akron",2,"GA","Dougherty"
"690",2019,"Akron",2,"OH","Hamilton"
"691",2019,"Akron",2,"OH","Stark"
"692",2019,"Akron",2,"OH","Stark"
"693",2019,"Akron",2,"OH","Cuyahoga"
"694",2020,"Akron",2,"NC","Buncombe"
"695",2020,"Akron",3,"GA","DeKalb"
"696",2020,"Akron",3,"SC","Lexington"
"697",2020,"Akron",2,"PA","Allegheny"
"698",2020,"Akron",2,"GA","Polk"
"699",2020,"Akron",2,"OH","Licking"
"700",2020,"Akron",2,"OH","Cuyahoga"
"701",2020,"Akron",2,"OH","Cuyahoga"
"702",2020,"Akron",3,"OH","Hamilton"
"703",2020,"Akron",3,"OH","Cuyahoga"
"704",2020,"Akron",3,"OH","Cuyahoga"
"705",2020,"Akron",3,"GA","Gwinnett"
"706",2020,"Akron",3,"OH","Lucas"
"707",2020,"Akron",3,"MI","Wayne"
"708",2000,"Alabama",5,"AL","Jefferson"
"709",2000,"Alabama",5,"TN","Shelby"
"710",2000,"Alabama",4,"AR","Mississippi"
"711",2000,"Alabama",4,"AL","Hale"
"712",2000,"Alabama",4,"FL","Hamilton"
"713",2000,"Alabama",4,"GA","Dougherty"
"714",2000,"Alabama",4,"OH","Jefferson"
"715",2002,"Alabama",4,"AL","Autauga"
"716",2002,"Alabama",3,"AL","Madison"
"717",2002,"Alabama",3,"AL","Madison"
"718",2002,"Alabama",3,"AL","Jefferson"
"719",2002,"Alabama",3,"AL","Tuscaloosa"
"720",2002,"Alabama",3,"AL","Morgan"
"721",2002,"Alabama",3,"AL","Morgan"
"722",2002,"Alabama",2,"AL","Russell"
"723",2002,"Alabama",2,"AL","Clay"
"724",2003,"Alabama",4,"AL","Jefferson"
"725",2003,"Alabama",4,"AL","Tuscaloosa"
"726",2003,"Alabama",3,"AL","Mobile"
"727",2003,"Alabama",3,"AL","Lauderdale"
"728",2003,"Alabama",3,"AL","Morgan"
"729",2003,"Alabama",3,"AL","Lawrence"
"730",2003,"Alabama",3,"AL","Marshall"
"731",2003,"Alabama",3,"MS","Webster"
"732",2003,"Alabama",3,"AL","Cleburne"
"733",2003,"Alabama",3,"AL","Wilcox"
"734",2003,"Alabama",2,"GA","Fulton"
"735",2003,"Alabama",2,"MS","Jones"
"736",2003,"Alabama",2,"AL","Jefferson"
"737",2004,"Alabama",4,"AL","Morgan"
"738",2004,"Alabama",4,"AL","Morgan"
"739",2004,"Alabama",3,"AL","DeKalb"
"740",2004,"Alabama",3,"AL","Autauga"
"741",2004,"Alabama",3,"AL","Jefferson"
"742",2004,"Alabama",3,"AL","Escambia"
"743",2004,"Alabama",3,"AL","Clarke"
"744",2004,"Alabama",3,"AL","Tuscaloosa"
"745",2004,"Alabama",3,"FL","Okaloosa"
"746",2004,"Alabama",3,"AL","Montgomery"
"747",2004,"Alabama",3,"AL","Jefferson"
"748",2004,"Alabama",3,"AL","Crenshaw"
"749",2004,"Alabama",3,"AL","Randolph"
"750",2004,"Alabama",3,"AL","Jefferson"
"751",2004,"Alabama",2,"AL","DeKalb"
"752",2005,"Alabama",4,"FL","Leon"
"753",2005,"Alabama",4,"AL","Jackson"
"754",2005,"Alabama",3,"GA","Baldwin"
"755",2005,"Alabama",3,"CA","Riverside"
"756",2005,"Alabama",3,"MS","Lincoln"
"757",2005,"Alabama",3,"AL","Autauga"
"758",2005,"Alabama",3,"FL","Polk"
"759",2005,"Alabama",3,"FL","Okaloosa"
"760",2005,"Alabama",3,"AL","Jackson"
"761",2005,"Alabama",3,"CA","Orange"
"762",2005,"Alabama",3,"AL","Jefferson"
"763",2005,"Alabama",3,"AL","Jefferson"
"764",2005,"Alabama",3,"AL","Jefferson"
"765",2005,"Alabama",3,"AL","Morgan"
"766",2005,"Alabama",3,"AL","Autauga"
"767",2005,"Alabama",3,"KY","Hardin"
"768",2005,"Alabama",3,"GA","Muscogee"
"769",2005,"Alabama",3,"FL","Leon"
"770",2005,"Alabama",3,"AL","Jefferson"
"771",2005,"Alabama",3,"LA","Caddo"
"772",2005,"Alabama",3,"GA","Gwinnett"
"773",2005,"Alabama",3,"AL","Jefferson"
"774",2005,"Alabama",2,"AL","Lauderdale"
"775",2005,"Alabama",2,"AL","Morgan"
"776",2006,"Alabama",5,"AL","Jefferson"
"777",2006,"Alabama",4,"MS","Lafayette"
"778",2006,"Alabama",4,"MS","Lamar"
"779",2006,"Alabama",4,"AL","Jefferson"
"780",2006,"Alabama",3,"MS","Rankin"
"781",2006,"Alabama",3,"AL","Russell"
"782",2006,"Alabama",3,"AL","Jefferson"
"783",2006,"Alabama",3,"FL","Leon"
"784",2006,"Alabama",3,"LA","Lafayette"
"785",2006,"Alabama",3,"VA","Fauquier"
"786",2006,"Alabama",3,"TX","Tarrant"
"787",2006,"Alabama",3,"TN","Maury"
"788",2006,"Alabama",3,"AL","Jefferson"
"789",2006,"Alabama",3,"AL","Tallapoosa"
"790",2006,"Alabama",3,"MS","Forrest"
"791",2006,"Alabama",3,"AL","Jefferson"
"792",2006,"Alabama",3,"FL","Hillsborough"
"793",2006,"Alabama",3,"AL","Jefferson"
"794",2006,"Alabama",3,"AL","Jefferson"
"795",2006,"Alabama",3,"AL","Autauga"
"796",2006,"Alabama",3,"AL","Tallapoosa"
"797",2006,"Alabama",3,"AL","Mobile"
"798",2007,"Alabama",4,"AL","Jefferson"
"799",2007,"Alabama",4,"LA","Ouachita"
"800",2007,"Alabama",4,"AL","Morgan"
"801",2007,"Alabama",4,"AL","Mobile"
"802",2007,"Alabama",4,"AL","Jefferson"
"803",2007,"Alabama",4,"TN","Haywood"
"804",2007,"Alabama",3,"FL","Escambia"
"805",2007,"Alabama",3,"AL","Limestone"
"806",2007,"Alabama",3,"AL","Autauga"
"807",2007,"Alabama",3,"MS","Panola"
"808",2007,"Alabama",3,"AL","Jefferson"
"809",2007,"Alabama",3,"FL","Polk"
"810",2007,"Alabama",3,"TX","Bexar"
"811",2007,"Alabama",3,"AL","Jefferson"
"812",2007,"Alabama",3,"AL","Jefferson"
"813",2007,"Alabama",3,"TX","Harris"
"814",2007,"Alabama",3,"AL","Walker"
"815",2007,"Alabama",3,"GA","Gwinnett"
"816",2007,"Alabama",3,"GA","Fulton"
"817",2007,"Alabama",3,"GA","Fulton"
"818",2007,"Alabama",2,"AL","Jefferson"
"819",2008,"Alabama",5,"AL","Baldwin"
"820",2008,"Alabama",5,"AL","Jefferson"
"821",2008,"Alabama",5,"AL","Mobile"
"822",2008,"Alabama",4,"AL","Etowah"
"823",2008,"Alabama",4,"AL","Mobile"
"824",2008,"Alabama",4,"AL","Barbour"
"825",2008,"Alabama",4,"MI","Genesee"
"826",2008,"Alabama",4,"MS","George"
"827",2008,"Alabama",4,"TN","Lake"
"828",2008,"Alabama",4,"AL","Mobile"
"829",2008,"Alabama",4,"FL","Palm Beach"
"830",2008,"Alabama",4,"FL","Leon"
"831",2008,"Alabama",4,"AL","Pickens"
"832",2008,"Alabama",4,"AL","Jefferson"
"833",2008,"Alabama",4,"GA","Gwinnett"
"834",2008,"Alabama",4,"GA","Henry"
"835",2008,"Alabama",4,"TN","Williamson"
"836",2008,"Alabama",4,"TX","Harris"
"837",2008,"Alabama",4,"AL","Tuscaloosa"
"838",2008,"Alabama",4,"LA","Orleans"
"839",2008,"Alabama",4,"AL","Mobile"
"840",2008,"Alabama",4,"TN","Marshall"
"841",2008,"Alabama",4,"AL","Jefferson"
"842",2008,"Alabama",3,"AL","Baldwin"
"843",2008,"Alabama",3,"AL","Mobile"
"844",2008,"Alabama",3,"AL","Mobile"
"845",2008,"Alabama",3,"AL","Mobile"
"846",2008,"Alabama",3,"AL","Jefferson"
"847",2008,"Alabama",3,"AL","Tuscaloosa"
"848",2008,"Alabama",3,"AL","Madison"
"849",2008,"Alabama",3,"WV","Berkeley"
"850",2009,"Alabama",5,"FL","Escambia"
"851",2009,"Alabama",5,"AL","Etowah"
"852",2009,"Alabama",5,"AL","Covington"
"853",2009,"Alabama",5,"AL","Baldwin"
"854",2009,"Alabama",4,"AL","Mobile"
"855",2009,"Alabama",4,"AL","Jackson"
"856",2009,"Alabama",4,"AL","Etowah"
"857",2009,"Alabama",4,"MS","DeSoto"
"858",2009,"Alabama",4,"FL","Hillsborough"
"859",2009,"Alabama",4,"GA","Walker"
"860",2009,"Alabama",4,"LA","St. Charles"
"861",2009,"Alabama",4,"MS","Harrison"
"862",2009,"Alabama",4,"AL","Montgomery"
"863",2009,"Alabama",4,"AL","Limestone"
"864",2009,"Alabama",4,"FL","Miami-Dade"
"865",2009,"Alabama",4,"LA","Richland"
"866",2009,"Alabama",4,"MS","Kemper"
"867",2009,"Alabama",3,"SC","Richland"
"868",2009,"Alabama",3,"GA","Fulton"
"869",2009,"Alabama",3,"GA","Fulton"
"870",2009,"Alabama",3,"MS","Coahoma"
"871",2009,"Alabama",3,"AL","Madison"
"872",2009,"Alabama",3,"GA","Gwinnett"
"873",2009,"Alabama",3,"GA","Clayton"
"874",2009,"Alabama",3,"OH","Lucas"
"875",2010,"Alabama",5,"AL","Elmore"
"876",2010,"Alabama",5,"VA","Chesapeake"
"877",2010,"Alabama",4,"SC","Clarendon"
"878",2010,"Alabama",4,"AL","Mobile"
"879",2010,"Alabama",4,"NC","Brunswick"
"880",2010,"Alabama",4,"GA","Gwinnett"
"881",2010,"Alabama",4,"TX","Harris"
"882",2010,"Alabama",4,"GA","Muscogee"
"883",2010,"Alabama",4,"TN","Shelby"
"884",2010,"Alabama",4,"MD","Prince George's"
"885",2010,"Alabama",4,"AL","Mobile"
"886",2010,"Alabama",4,"AL","Autauga"
"887",2010,"Alabama",4,"GA","Hall"
"888",2010,"Alabama",3,"TX","Montgomery"
"889",2010,"Alabama",3,"TN","Lake"
"890",2010,"Alabama",3,"AL","Clarke"
"891",2010,"Alabama",3,"GA","Gwinnett"
"892",2010,"Alabama",3,"TN","Shelby"
"893",2010,"Alabama",3,"AL","Colbert"
"894",2010,"Alabama",3,"TX","Tarrant"
"895",2010,"Alabama",3,"AL","Jefferson"
"896",2011,"Alabama",5,"MD","Prince George's"
"897",2011,"Alabama",5,"FL","Orange"
"898",2011,"Alabama",5,"OH","Clark"
"899",2011,"Alabama",4,"GA","Spalding"
"900",2011,"Alabama",4,"FL","Orange"
"901",2011,"Alabama",4,"AL","Mobile"
"902",2011,"Alabama",4,"NC","Buncombe"
"903",2011,"Alabama",4,"AL","Franklin"
"904",2011,"Alabama",4,"LA","Plaquemines"
"905",2011,"Alabama",4,"AL","Mobile"
"906",2011,"Alabama",4,"MS","Pearl River"
"907",2011,"Alabama",4,"AL","Lee"
"908",2011,"Alabama",4,"FL","Escambia"
"909",2011,"Alabama",4,"GA","Harris"
"910",2011,"Alabama",4,"TN","Madison"
"911",2011,"Alabama",3,"AL","Jefferson"
"912",2011,"Alabama",3,"CA","Los Angeles"
"913",2011,"Alabama",3,"GA","Bibb"
"914",2011,"Alabama",3,"FL","Hillsborough"
"915",2011,"Alabama",3,"AL","Tuscaloosa"
"916",2012,"Alabama",5,"FL","Bay"
"917",2012,"Alabama",5,"AL","Baldwin"
"918",2012,"Alabama",4,"AL","Madison"
"919",2012,"Alabama",4,"MD","Baltimore"
"920",2012,"Alabama",4,"FL","Miami-Dade"
"921",2012,"Alabama",4,"FL","Duval"
"922",2012,"Alabama",4,"GA","Fulton"
"923",2012,"Alabama",4,"AL","Baldwin"
"924",2012,"Alabama",4,"GA","Gwinnett"
"925",2012,"Alabama",4,"AL","Clarke"
"926",2012,"Alabama",4,"AL","Clarke"
"927",2012,"Alabama",4,"GA","Cobb"
"928",2012,"Alabama",4,"LA","Morehouse"
"929",2012,"Alabama",4,"VA","Lynchburg"
"930",2012,"Alabama",4,"GA","Henry"
"931",2012,"Alabama",4,"AL","Mobile"
"932",2012,"Alabama",3,"GA","Floyd"
"933",2012,"Alabama",3,"GA","Gwinnett"
"934",2012,"Alabama",3,"TN","Shelby"
"935",2012,"Alabama",3,"TX","Collin"
"936",2012,"Alabama",3,"AL","Sumter"
"937",2012,"Alabama",3,"AL","Autauga"
"938",2012,"Alabama",3,"GA","Gordon"
"939",2013,"Alabama",5,"AL","Lee"
"940",2013,"Alabama",5,"FL","Nassau"
"941",2013,"Alabama",5,"VA","Loudoun"
"942",2013,"Alabama",5,"AL","Autauga"
"943",2013,"Alabama",5,"PA","Beaver"
"944",2013,"Alabama",5,"TX","Tarrant"
"945",2013,"Alabama",4,"GA","Gwinnett"
"946",2013,"Alabama",4,"AL","Colbert"
"947",2013,"Alabama",4,"AR","Pulaski"
"948",2013,"Alabama",4,"AL","Madison"
"949",2013,"Alabama",4,"GA","Cobb"
"950",2013,"Alabama",4,"UT","Salt Lake"
"951",2013,"Alabama",4,"AL","Jefferson"
"952",2013,"Alabama",4,"LA","East Baton Rouge"
"953",2013,"Alabama",4,"TX","Fort Bend"
"954",2013,"Alabama",4,"AL","Baldwin"
"955",2013,"Alabama",4,"NJ","Gloucester"
"956",2013,"Alabama",3,"LA","Orleans"
"957",2013,"Alabama",3,"FL","Broward"
"958",2013,"Alabama",3,"AL","Randolph"
"959",2013,"Alabama",3,"AL","Baldwin"
"960",2013,"Alabama",3,"TN","Shelby"
"961",2013,"Alabama",3,"CO","Arapahoe"
"962",2013,"Alabama",3,"GA","Cobb"
"963",2013,"Alabama",3,"CA","Kern"
"964",2014,"Alabama",5,"LA","Ouachita"
"965",2014,"Alabama",5,"VA","Prince William"
"966",2014,"Alabama",5,"TX","Jefferson"
"967",2014,"Alabama",5,"AL","Jefferson"
"968",2014,"Alabama",5,"AL","Lee"
"969",2014,"Alabama",5,"AL","Tuscaloosa"
"970",2014,"Alabama",4,"SC","Richland"
"971",2014,"Alabama",4,"LA","Ouachita"
"972",2014,"Alabama",4,"AL","Shelby"
"973",2014,"Alabama",4,"IA","Black Hawk"
"974",2014,"Alabama",4,"OK","Cleveland"
"975",2014,"Alabama",4,"AR","Washington"
"976",2014,"Alabama",4,"LA","Ouachita"
"977",2014,"Alabama",4,"AL","Montgomery"
"978",2014,"Alabama",4,"OH","Hamilton"
"979",2014,"Alabama",4,"AL","Mobile"
"980",2014,"Alabama",4,"AL","Tuscaloosa"
"981",2014,"Alabama",4,"GA","Wilcox"
"982",2014,"Alabama",3,"LA","Bossier"
"983",2014,"Alabama",3,"FL","Hillsborough"
"984",2014,"Alabama",3,"CO","Denver"
"985",2015,"Alabama",5,"FL","Broward"
"986",2015,"Alabama",5,"TX","Fort Bend"
"987",2015,"Alabama",5,"CA","Riverside"
"988",2015,"Alabama",5,"AL","Jefferson"
"989",2015,"Alabama",5,"NJ","Hudson"
"990",2015,"Alabama",5,"KY","Madison"
"991",2015,"Alabama",4,"TX","Orange"
"992",2015,"Alabama",4,"AL","Tuscaloosa"
"993",2015,"Alabama",4,"DC","District of Columbia"
"994",2015,"Alabama",4,"LA","St. Mary"
"995",2015,"Alabama",4,"GA","Muscogee"
"996",2015,"Alabama",4,"MO","Cole"
"997",2015,"Alabama",4,"AL","Mobile"
"998",2015,"Alabama",4,"FL","Broward"
"999",2015,"Alabama",4,"GA","Gwinnett"
"1000",2015,"Alabama",4,"AL","Tallapoosa"
"1001",2015,"Alabama",4,"FL","Leon"
"1002",2015,"Alabama",4,"GA","Fulton"
"1003",2015,"Alabama",4,"TN","Shelby"
"1004",2015,"Alabama",4,"AL","Elmore"
"1005",2015,"Alabama",3,"AL","Jefferson"
"1006",2015,"Alabama",3,"AL","Lauderdale"
"1007",2015,"Alabama",3,"MS","Tate"
"1008",2015,"Alabama",3,"TX","Fort Bend"
"1009",2016,"Alabama",5,"AL","Pickens"
"1010",2016,"Alabama",5,"AL","Montgomery"
"1011",2016,"Alabama",5,"CA","Sacramento"
"1012",2016,"Alabama",4,"NC","Burke"
"1013",2016,"Alabama",4,"DC","District of Columbia"
"1014",2016,"Alabama",4,"MS","Madison"
"1015",2016,"Alabama",4,"LA","Tangipahoa"
"1016",2016,"Alabama",4,"MS","Lauderdale"
"1017",2016,"Alabama",4,"TX","Bell"
"1018",2016,"Alabama",4,"MD","Montgomery"
"1019",2016,"Alabama",4,"TX","Dallas"
"1020",2016,"Alabama",4,"AL","Jefferson"
"1021",2016,"Alabama",4,"AL","Morgan"
"1022",2016,"Alabama",4,"TX","Tarrant"
"1023",2016,"Alabama",4,"TX","Harris"
"1024",2016,"Alabama",4,"MS","Clay"
"1025",2016,"Alabama",3,"AL","Jefferson"
"1026",2016,"Alabama",3,"GA","Bartow"
"1027",2016,"Alabama",3,"OK","Tulsa"
"1028",2016,"Alabama",3,"LA","Orleans"
"1029",2016,"Alabama",3,"FL","Broward"
"1030",2016,"Alabama",3,"AL","Tallapoosa"
"1031",2017,"Alabama",5,"CA","Contra Costa"
"1032",2017,"Alabama",5,"FL","Escambia"
"1033",2017,"Alabama",5,"FL","Manatee"
"1034",2017,"Alabama",5,"FL","Broward"
"1035",2017,"Alabama",5,"AL","Madison"
"1036",2017,"Alabama",5,"HI","Honolulu"
"1037",2017,"Alabama",4,"KY","Fayette"
"1038",2017,"Alabama",4,"GA","Fulton"
"1039",2017,"Alabama",4,"AL","Montgomery"
"1040",2017,"Alabama",4,"FL","Palm Beach"
"1041",2017,"Alabama",4,"TX","Denton"
"1042",2017,"Alabama",4,"FL","Indian River"
"1043",2017,"Alabama",4,"AL","Russell"
"1044",2017,"Alabama",4,"LA","Ouachita"
"1045",2017,"Alabama",4,"LA","East Baton Rouge"
"1046",2017,"Alabama",4,"FL","Broward"
"1047",2017,"Alabama",4,"AL","Tuscaloosa"
"1048",2017,"Alabama",4,"AL","Madison"
"1049",2017,"Alabama",4,"TX","Smith"
"1050",2017,"Alabama",4,"TX","McLennan"
"1051",2017,"Alabama",3,"FL","Duval"
"1052",2017,"Alabama",3,"AL","Madison"
"1053",2017,"Alabama",3,"AL","Cullman"
"1054",2017,"Alabama",3,"LA","St. Tammany"
"1055",2017,"Alabama",2,"FL","Manatee"
"1056",2018,"Alabama",5,"MD","Baltimore"
"1057",2018,"Alabama",5,"FL","Broward"
"1058",2018,"Alabama",4,"TX","Harris"
"1059",2018,"Alabama",4,"SC","Anderson"
"1060",2018,"Alabama",4,"AL","Mobile"
"1061",2018,"Alabama",4,"TN","Shelby"
"1062",2018,"Alabama",4,"IN","Marion"
"1063",2018,"Alabama",4,"UT","Salt Lake"
"1064",2018,"Alabama",4,"CA","Orange"
"1065",2018,"Alabama",4,"NV","Washoe"
"1066",2018,"Alabama",4,"FL","Broward"
"1067",2018,"Alabama",4,"PA","Philadelphia"
"1068",2018,"Alabama",4,"FL","Hillsborough"
"1069",2018,"Alabama",3,"LA","St. Tammany"
"1070",2018,"Alabama",3,"LA","Ouachita"
"1071",2018,"Alabama",3,"AL","Madison"
"1072",2018,"Alabama",3,"SC","Horry"
"1073",2018,"Alabama",3,"SC","York"
"1074",2018,"Alabama",3,"AR","Pulaski"
"1075",2018,"Alabama",2,"AL","Jefferson"
"1076",2019,"Alabama",5,"NJ","Middlesex"
"1077",2019,"Alabama",5,"FL","Manatee"
"1078",2019,"Alabama",5,"FL","Manatee"
"1079",2019,"Alabama",4,"AL","Jefferson"
"1080",2019,"Alabama",4,"FL","Broward"
"1081",2019,"Alabama",4,"GA","Clayton"
"1082",2019,"Alabama",4,"AL","Shelby"
"1083",2019,"Alabama",4,"MS","Jones"
"1084",2019,"Alabama",4,"MD","Baltimore"
"1085",2019,"Alabama",4,"MD","Prince George's"
"1086",2019,"Alabama",4,"TX","Tarrant"
"1087",2019,"Alabama",4,"MS","Lafayette"
"1088",2019,"Alabama",4,"LA","East Baton Rouge"
"1089",2019,"Alabama",4,"GA","Walton"
"1090",2019,"Alabama",4,"TX","Harris"
"1091",2019,"Alabama",4,"GA","Troup"
"1092",2019,"Alabama",4,"FL","Broward"
"1093",2019,"Alabama",4,"MD","Baltimore"
"1094",2019,"Alabama",4,"AL","Shelby"
"1095",2019,"Alabama",4,"DC","District of Columbia"
"1096",2019,"Alabama",4,"AL","Jefferson"
"1097",2019,"Alabama",4,"NJ","Mercer"
"1098",2019,"Alabama",4,"KY","Barren"
"1099",2019,"Alabama",4,"IL","Cook"
"1100",2019,"Alabama",4,"AL","Jefferson"
"1101",2019,"Alabama",3,"AL","Jefferson"
"1102",2020,"Alabama",5,"CA","Orange"
"1103",2020,"Alabama",5,"GA","Henry"
"1104",2020,"Alabama",5,"MD","Baltimore"
"1105",2020,"Alabama",5,"TX","Denton"
"1106",2020,"Alabama",4,"AL","Mobile"
"1107",2020,"Alabama",4,"TX","Parker"
"1108",2020,"Alabama",4,"FL","Indian River"
"1109",2020,"Alabama",4,"GA","Fayette"
"1110",2020,"Alabama",4,"AL","Jefferson"
"1111",2020,"Alabama",4,"AL","Jefferson"
"1112",2020,"Alabama",4,"AL","Colbert"
"1113",2020,"Alabama",4,"AL","Chambers"
"1114",2020,"Alabama",4,"AL","Pickens"
"1115",2020,"Alabama",4,"GA","Cobb"
"1116",2020,"Alabama",4,"AL","Jefferson"
"1117",2020,"Alabama",4,"FL","Duval"
"1118",2020,"Alabama",4,"AL","Russell"
"1119",2020,"Alabama",4,"GA","Cobb"
"1120",2020,"Alabama",3,"TX","Harris"
"1121",2020,"Alabama",3,"LA","St. Charles"
"1122",2020,"Alabama",3,"GA","Gwinnett"
"1123",2020,"Alabama",3,"OH","Summit"
"1124",2013,"Alabama A&M",3,"GA","Fulton"
"1125",2016,"Alabama A&M",2,"GA","Gwinnett"
"1126",2017,"Alabama A&M",2,"AL","Barbour"
"1127",2018,"Alabama A&M",2,"MD","Baltimore"
"1128",2019,"Alabama A&M",1,"MI","Muskegon"
"1129",2009,"Alabama State",2,"FL","Okaloosa"
"1130",2013,"Alabama State",2,"GA","Henry"
"1131",2014,"Alabama State",2,"GA","Richmond"
"1132",2014,"Alabama State",2,"GA","DeKalb"
"1133",2014,"Alabama State",2,"FL","Lee"
"1134",2014,"Alabama State",1,"FL","Leon"
"1135",2016,"Alabama State",3,"TN","Davidson"
"1136",2016,"Alabama State",2,"TN","Shelby"
"1137",2018,"Alabama State",2,"AL","Montgomery"
"1138",2018,"Alabama State",2,"VA","Portsmouth"
"1139",2019,"Alabama State",2,"AL","Conecuh"
"1140",2020,"Alabama State",3,"AL","Jefferson"
"1141",2013,"Albany",3,"MD","Montgomery"
"1142",2013,"Albany",2,"FL","Broward"
"1143",2014,"Albany",3,"MD","Montgomery"
"1144",2014,"Albany",3,"PA","Monroe"
"1145",2014,"Albany",3,"MD","Montgomery"
"1146",2014,"Albany",2,"NJ","Bergen"
"1147",2015,"Albany",1,"NY","Saratoga"
"1148",2015,"Albany",1,"SC","Horry"
"1149",2016,"Albany",3,"FL","Broward"
"1150",2016,"Albany",2,"NJ","Bergen"
"1151",2017,"Albany",2,"FL","Miami-Dade"
"1152",2017,"Albany",2,"MD","Prince George's"
